Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Peso,PETR4.SA_Peso,PGCO34.SA_Peso,AAPL34.SA_Peso,AMZO34.SA_Peso
2019-09-25,30.147634506225582,9.248204231262209,32.293128967285156,11.086017608642578,18.421550750732425,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-26,30.147634506225582,9.369979858398438,32.293128967285156,11.031556129455566,18.05430030822754,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-27,30.021652221679688,9.356450080871582,32.293128967285156,10.93352508544922,17.89620018005371,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-30,30.07834815979004,9.319239616394045,32.293128967285156,11.320809364318848,17.924999237060547,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-01,30.053144454956055,9.305708885192873,32.70222473144531,11.24940586090088,18.07819938659668,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-02,28.40907096862793,9.03847885131836,31.538251876831055,10.964990615844728,17.764400482177734,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-03,28.623245239257812,9.045244216918944,31.538251876831055,10.84759521484375,17.764400482177734,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-04,29.34764862060547,8.967442512512207,31.538251876831055,11.094490051269531,17.637399673461914,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-07,29.00119400024414,8.852433204650879,31.538251876831055,11.323233604431152,17.715049743652344,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-08,28.547653198242188,8.8016939163208,31.538251876831055,11.159846305847168,17.584999084472656,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-09,28.768125534057617,8.9708251953125,31.552181243896484,11.205832481384276,17.647449493408203,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-10,29.757095336914062,9.045244216918944,31.552181243896484,11.41278839111328,17.647449493408203,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-11,30.63897132873535,9.221144676208496,31.552181243896484,11.777077674865724,17.825000762939453,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-14,30.229522705078125,9.238055229187012,31.552181243896484,11.877530097961426,17.990449905395508,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-15,30.179128646850582,9.33615493774414,31.552181243896484,11.81338596343994,18.36590003967285,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-16,29.47992706298828,9.44778060913086,31.552181243896484,11.777077674865724,18.487049102783203,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-17,29.42323875427246,9.356450080871582,31.751115798950195,11.784340858459473,18.574050903320312,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-18,28.994895935058594,9.33615493774414,31.751115798950195,11.889633178710938,18.20384979248047,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-21,29.738189697265625,9.39366054534912,31.751115798950195,11.999768257141112,18.50824928283691,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-22,29.794885635375977,9.66427230834961,31.751115798950195,11.777077674865724,18.078399658203125,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-23,29.675207138061523,9.792813301086426,31.751115798950195,11.779500961303713,17.799999237060547,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-24,29.44843101501465,9.579704284667969,32.007301330566406,11.894474983215332,17.96780014038086,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-25,30.588573455810547,9.894294738769531,31.70396423339844,11.915046691894531,17.607900619506836,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-28,30.676759719848633,10.012688636779783,31.70396423339844,11.95256805419922,17.693450927734375,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-29,30.64527130126953,10.087102890014648,31.459871292114254,11.726247787475586,17.692649841308594,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-30,30.607471466064453,10.175054550170898,31.459871292114254,11.671789169311523,17.798599243164062,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-10-31,29.731895446777344,10.27991771697998,31.99838638305664,12.10264015197754,17.857900619506836,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-01,30.51298713684082,10.293448448181152,31.561840057373047,12.245452880859377,17.82670021057129,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-04,31.38226890563965,10.269768714904783,30.61166763305664,12.456037521362305,18.15505027770996,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-05,31.413761138916016,10.029600143432615,30.61166763305664,12.405205726623535,17.975000381469727,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-06,31.30038070678711,10.04989528656006,30.61166763305664,12.58311367034912,18.367849349975582,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-07,31.564939498901367,10.452432632446287,30.61166763305664,12.869898796081545,18.48500061035156,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-08,30.979124069213867,10.154757499694824,30.61166763305664,13.213464736938477,18.5450496673584,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-11,30.31770896911621,10.300211906433104,31.598806381225582,13.263242721557615,18.5450496673584,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-12,30.172836303710938,10.222210884094238,31.598806381225582,13.31666088104248,18.5450496673584,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-13,29.681501388549805,10.18134593963623,32.31319808959961,13.47569465637207,18.31999969482422,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-14,29.605913162231445,9.97704029083252,32.31319808959961,13.40406894683838,18.43000030517578,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-18,29.99015998840332,9.902129173278809,32.31319808959961,13.694218635559082,18.271549224853516,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-19,30.34291076660156,9.799973487854004,32.31319808959961,13.593454360961914,18.497400283813477,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-21,30.500391006469727,10.16432285308838,32.54134750366211,13.425921440124512,18.21805000305176,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-22,31.51455307006836,10.208588600158691,32.54134750366211,13.373719215393066,18.29594993591309,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-25,32.03738021850586,10.12346076965332,32.54134750366211,13.716073989868164,18.614599227905273,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-26,32.26414489746094,9.939584732055664,33.18626022338867,13.792559623718262,19.05500030517578,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-27,31.86100196838379,9.987256050109863,33.18626022338867,13.933382987976074,19.05500030517578,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-28,31.728721618652344,10.055357933044434,33.18626022338867,13.933382987976074,19.05500030517578,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-11-29,31.48304748535156,9.925962448120115,33.18626022338867,13.820478439331056,19.16679954528809,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-02,32.33973693847656,9.898722648620604,33.06583023071289,13.457489013671877,18.8700008392334,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-03,31.760208129882812,9.868075370788574,33.06583023071289,13.156407356262209,18.549650192260746,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-04,32.075172424316406,10.099623680114746,33.06583023071289,13.462343215942385,18.583850860595703,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-05,32.09407424926758,10.232426643371582,33.06583023071289,13.513330459594728,18.32685089111328,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-06,32.34602355957031,10.334577560424805,33.06583023071289,13.679652214050291,18.32685089111328,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-09,32.40272521972656,10.286905288696287,33.1174430847168,13.48904800415039,18.11734962463379,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-10,32.25154495239258,10.365226745605469,33.1174430847168,13.592243194580078,18.14724922180176,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-11,32.64839172363281,10.351604461669922,32.677711486816406,13.612881660461426,17.90130043029785,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-12-12,33.3538932800293,10.545697212219238,32.26158142089844,13.54611110687256,17.927549362182617,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
