Date,^BVSP
2014-10-02 00:00:00+00:00,53519.0
2016-07-05 00:00:00+00:00,51842.0
2023-11-17 00:00:00+00:00,125062.0
2018-09-18 00:00:00+00:00,78314.0
2020-11-16 00:00:00+00:00,106430.0
2024-02-02 00:00:00+00:00,127182.0
2016-06-28 00:00:00+00:00,50007.0
2021-02-10 00:00:00+00:00,118430.0
2017-12-27 00:00:00+00:00,76073.0
2017-10-04 00:00:00+00:00,76591.0
2015-07-02 00:00:00+00:00,53106.0
2020-05-07 00:00:00+00:00,78119.0
2021-07-06 00:00:00+00:00,125095.0
2016-05-30 00:00:00+00:00,48964.0
2016-12-07 00:00:00+00:00,61414.0
2017-05-05 00:00:00+00:00,65710.0
2016-10-10 00:00:00+00:00,61668.0
2021-11-10 00:00:00+00:00,105968.0
2014-07-23 00:00:00+00:00,57420.0
2016-07-18 00:00:00+00:00,56484.0
2015-05-11 00:00:00+00:00,57197.0
2021-01-05 00:00:00+00:00,119223.0
2022-05-18 00:00:00+00:00,106247.0
2018-06-14 00:00:00+00:00,71421.0
2021-09-22 00:00:00+00:00,112282.0
2023-10-19 00:00:00+00:00,114004.0
2016-11-14 00:00:00+00:00,59657.0
2018-03-05 00:00:00+00:00,86023.0
2022-11-23 00:00:00+00:00,108683.0
2020-02-04 00:00:00+00:00,115557.0
2022-09-01 00:00:00+00:00,110405.0
2024-01-12 00:00:00+00:00,130988.0
2023-02-28 00:00:00+00:00,104932.0
2018-06-19 00:00:00+00:00,71394.0
2015-11-17 00:00:00+00:00,47248.0
2018-11-29 00:00:00+00:00,89710.0
2020-06-12 00:00:00+00:00,92795.0
2024-10-04 00:00:00+00:00,131792.0
2022-07-05 00:00:00+00:00,98295.0
2018-06-07 00:00:00+00:00,73851.0
2023-03-21 00:00:00+00:00,100998.0
2015-05-15 00:00:00+00:00,57249.0
2020-11-11 00:00:00+00:00,104532.0
2023-01-23 00:00:00+00:00,111709.0
2023-02-17 00:00:00+00:00,109303.0
2020-01-16 00:00:00+00:00,116704.0
2019-07-16 00:00:00+00:00,103775.0
2023-10-06 00:00:00+00:00,114170.0
2017-04-19 00:00:00+00:00,63407.0
2018-04-13 00:00:00+00:00,84334.0
2015-02-09 00:00:00+00:00,49383.0
2024-03-26 00:00:00+00:00,126863.0
2017-06-29 00:00:00+00:00,62239.0
2014-05-30 00:00:00+00:00,51239.0
2021-04-26 00:00:00+00:00,120595.0
2014-06-09 00:00:00+00:00,54273.0
2020-12-28 00:00:00+00:00,119051.0
2024-10-30 00:00:00+00:00,130639.0
