Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Log_6M,Retorno_Log_5Y
2015-03-24,10.706071853637695,3.0171380043029785,14.619935989379885,4.466615676879883,3.065999984741211,0.0093404940081755,0.0579338816124913,0.0205091549083724,0.0620682844318029,0.0483130399708249,,
2015-03-25,10.80449390411377,3.138848066329956,14.619935989379885,4.399447441101074,3.065999984741211,0.009255408063299,0.0556874726830001,0.0205091549083724,0.063015907336478,0.0483130399708249,,
2015-03-26,10.345191955566406,2.988312244415283,14.44285774230957,4.5046772956848145,3.065999984741211,0.0096663261957351,0.0584927215275119,0.0207606096595626,0.0615438474462318,0.0483130399708249,,
2015-03-27,10.03352165222168,2.9979207515716553,14.44285774230957,4.532665729522705,3.065999984741211,0.0099665903424703,0.0583052490157391,0.0207606096595626,0.0611638247388085,0.0483130399708249,,
2015-03-30,10.181156158447266,3.1100218296051025,14.60135269165039,4.586398124694824,3.065999984741211,0.009822067203736,0.0562036299185822,0.020535257129166,0.0604472539763602,0.0483130399708249,,
2015-03-31,9.809340476989746,3.094007730484009,14.60135269165039,4.489004611968994,3.065999984741211,0.0101943652822098,0.0564945310988261,0.020535257129166,0.0617587185232425,0.0483130399708249,,
2015-04-01,9.590628623962402,3.2861828804016113,14.21002960205078,4.434152603149414,2.9292500019073486,0.0104268451965857,0.053190745101951,0.0211007675813292,0.0625226953360199,0.0505685003727572,,
2015-04-02,9.842148780822754,3.4239065647125244,14.14936065673828,4.421838283538818,2.9292500019073486,0.0101603828825315,0.051051193321484,0.0211912424335504,0.0626968139726398,0.0505685003727572,,
2015-04-06,9.913229942321776,3.4303128719329834,14.14936065673828,4.472212314605713,2.940500020980835,0.0100875295521067,0.0509558522722565,0.0211912424335504,0.0619906106368683,0.0503750310343277,,
2015-04-07,10.388934135437012,3.4975736141204834,14.14936065673828,4.472212314605713,2.9330499172210693,0.0096256265268731,0.0499759362445304,0.0211912424335504,0.0619906106368683,0.0505029863091096,,
2015-04-08,10.252239227294922,3.385472297668457,13.996334075927734,4.3098931312561035,2.9330499172210693,0.0097539666977109,0.0516307624405069,0.021422933343123,0.0643253008455296,0.0505029863091096,,
2015-04-09,10.27957820892334,3.708965301513672,13.996334075927734,4.369223117828369,2.938149929046631,0.0097280256025673,0.0471275684025681,0.021422933343123,0.0634518230824349,0.0504153237208746,,
2015-04-10,10.071799278259276,3.782632350921631,13.996334075927734,4.409522533416748,2.9539999961853027,0.0099287125604118,0.046209755464934,0.021422933343123,0.062871925515553,0.0501448138133507,,
2015-04-13,9.97337818145752,3.929966688156128,13.996334075927734,4.410643100738525,2.9539999961853027,0.0100266928798428,0.0444773530718775,0.021422933343123,0.0628559522836272,0.0501448138133507,,
2015-04-14,10.252239227294922,3.990820407867432,13.996334075927734,4.365866184234619,2.955399990081787,0.0097539666977109,0.0437991435558589,0.021422933343123,0.0635006114665726,0.0501210598600738,,
2015-04-15,10.5074462890625,4.27267599105835,13.996334075927734,4.28750467300415,2.955399990081787,0.0095170603064697,0.0409098458005331,0.021422933343123,0.0646611941966417,0.0501210598600738,,
2015-04-16,10.202392578125,4.15737247467041,13.996334075927734,4.298698902130127,2.955399990081787,0.0098016224365263,0.0420444684749337,0.021422933343123,0.0644928101716434,0.0501210598600738,,
2015-04-17,10.055513381958008,4.147763729095459,13.895223617553713,4.28750467300415,2.955399990081787,0.0099447930902686,0.0421418690567402,0.0215788201909822,0.0646611941966417,0.0501210598600738,,
2015-04-20,10.015969276428224,4.1861982345581055,13.761863708496094,4.28750467300415,2.955399990081787,0.0099840561846911,0.0417549542940573,0.0217879306399153,0.0646611941966417,0.0501210598600738,,
2015-04-22,10.987625122070312,4.163778781890869,13.761863708496094,4.371462345123291,2.955399990081787,0.0091011477811647,0.0419797796919602,0.0217879306399153,0.0634193206741007,0.0501210598600738,,
2015-04-23,11.91408920288086,4.122140407562256,13.761863708496094,4.365866184234619,2.9200000762939453,0.0083934238108457,0.0424038239040011,0.0217879306399153,0.0635006114665726,0.0507286903914585,,
2015-04-24,13.106061935424805,4.2342424392700195,13.87161922454834,4.349073886871338,3.299999952316284,0.0076300570295419,0.0412811780281461,0.0216155394048054,0.0637457949649987,0.0448872066526483,,
