Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional
2022-05-12,64.10562133789062,15.719921112060549,52.8082389831543,36.12449264526367,27.396499633789062,0.0015599256026693163,0.011119299817333844,0.005677949837568536,0.007674437811557174,0.005406814074549133
2022-05-13,64.03157043457031,15.92437744140625,52.44797134399414,36.51983642578125,28.377750396728516,0.001561729617457743,0.010976536859478104,0.0057169519482475955,0.0075913585441038794,0.005219856322029936
2022-05-16,65.94895935058594,16.082365036010742,52.44797134399414,36.51983642578125,28.377750396728516,0.001516324154084041,0.010868707155847233,0.0057169519482475955,0.0075913585441038794,0.005219856322029936
2022-05-17,65.66917419433594,15.873261451721191,52.22042465209961,36.27273941040039,28.393449783325195,0.0015227844910013376,0.011011884134932065,0.00574186314941477,0.007643072367471634,0.005216970144302184
2022-05-18,64.00687408447266,15.613043785095217,48.35224914550781,34.54312515258789,26.56439971923828,0.001562332193695722,0.011195415727758513,0.006201211675890331,0.008025769847270485,0.005576176438350866
2022-05-19,65.71031188964844,15.87790870666504,47.1197395324707,33.26319122314453,26.26609992980957,0.0015218311574587632,0.011008661101349205,0.0063634165836179285,0.008334593347352382,0.005639504159703576
2022-05-20,66.87063598632812,16.18459701538086,46.29490661621094,33.00128173828125,26.156200408935547,0.0014954246886547523,0.01080005364259136,0.006476793104744842,0.008400739537293176,0.0056631994516583945
2022-05-23,68.2366714477539,16.821195602416992,47.081825256347656,34.00446701049805,25.708749771118164,0.0014654876604959551,0.010391325330330357,0.006368540945983313,0.008152904505003444,0.005761765201813167
2022-05-24,69.15837097167969,16.36318016052246,48.35224914550781,33.287899017333984,25.02972412109375,0.001445956557318997,0.010682184895301934,0.006201211675890331,0.008328407032710778,0.005918074809642688
2022-05-25,69.37232208251953,16.5961971282959,46.98701477050781,33.287899017333984,25.622400283813477,0.0014414970841115618,0.010532202925682244,0.006381391399755036,0.008328407032710778,0.005781182799916218
2022-05-26,69.3311767578125,16.637622833251953,47.30935287475586,33.811737060546875,26.53300094604492,0.0014423525558973243,0.010505978991210991,0.006337912352140342,0.008199376795805667,0.005582775205660678
2022-05-27,70.5408706665039,15.845356941223145,47.735992431640625,34.93352127075195,27.55349922180176,0.0014176178866967782,0.011031276644522497,0.0062812673767297265,0.007936078648683073,0.00537600609711831
2022-05-30,71.30619812011719,15.529486656188965,47.878211975097656,34.64690017700195,27.945999145507812,0.0014024026330999636,0.011255653185430727,0.006262609224267502,0.008001730915718536,0.005300500405875154
2022-05-31,70.94410705566406,15.5657320022583,47.68858337402344,35.06694793701172,28.88800048828125,0.0014095603447589829,0.011229444007161233,0.0062875118265729255,0.0079058825643483,0.00512765775787911
2022-06-01,72.61463165283203,15.545021057128906,47.49897384643555,35.23497009277344,29.358999252319336,0.0013771329238175642,0.011244405221932909,0.006312610729782795,0.007868182420764718,0.005045396082485642
2022-06-02,73.98068237304688,15.41038417816162,49.17708206176758,35.60560607910156,29.829999923706055,0.001351704212401705,0.011342644928835863,0.006097200553299849,0.0077862787018489095,0.0049657318200538435
2022-06-03,72.7956771850586,15.67965316772461,47.34727096557617,34.2021369934082,29.045000076293945,0.0013737079434783409,0.011147856019522085,0.006332836631168919,0.008105785095637804,0.005099940761723404
2022-06-06,72.86973571777344,15.690009117126465,47.2619514465332,34.45417022705078,29.75149917602539,0.0013723118248610488,0.011140498048470854,0.006344268968578014,0.008046491047474616,0.004978834139985675
2022-06-07,74.57318878173828,15.876425743103027,48.73147964477539,35.595726013183594,29.829999923706055,0.0013409645159828318,0.011009689383378424,0.006152953576258342,0.007788439886784467,0.0049657318200538435
2022-06-08,72.00566864013672,15.798751831054688,48.077301025390625,35.852699279785156,29.516000747680664,0.0013887795487292922,0.011063818067339592,0.006236675636145388,0.00773261645146044,0.005018558614347189
2022-06-09,69.56982421875,15.570910453796388,47.555850982666016,34.706199645996094,28.573999404907227,0.0014374048105334823,0.011225709406556901,0.006305060802423096,0.007988059053077971,0.005184005840915352
2022-06-10,69.5862808227539,15.353425979614258,47.92560958862305,33.67831039428711,27.239500045776367,0.0014370648756859726,0.011384723916468113,0.006256415610159716,0.00823186107124775,0.005437977186233963
2022-06-13,67.38085174560547,15.15665340423584,48.257442474365234,33.2730827331543,26.53300094604492,0.0014841011564761342,0.011532527088135918,0.006213394589155036,0.00833211561740521,0.005582775205660678
2022-06-14,67.24918365478516,15.32753562927246,46.18113708496094,33.643714904785156,26.062000274658203,0.0014870068983043256,0.011403954306654196,0.006492749007133612,0.008240325810176787,0.0056836688762291684
2022-06-15,67.2080307006836,15.058267593383787,46.15269470214844,33.60417938232422,26.847000122070312,0.00148791742530529,0.011607876860060415,0.006496750274100973,0.008250020603864415,0.005517479760860818
2022-06-17,63.70238494873047,14.141722679138184,45.507999420166016,33.40155792236328,27.239500045776367,0.0015697999388952695,0.01236019966702455,0.0065887873731450336,0.008300067108382206,0.005437977186233963
2022-06-20,62.130611419677734,14.30224609375,46.3233528137207,33.18412780761719,26.847000122070312,0.001609512569006016,0.012221473103180731,0.006472815842204534,0.008354451076351422,0.005517479760860818
2022-06-21,62.54207229614258,14.017443656921388,47.49897384643555,34.50852584838867,27.86750030517578,0.0015989236737550148,0.012469785520666535,0.006312610729782795,0.008033816729759717,0.005315431172197363
2022-06-22,62.00716781616211,13.976018905639648,48.5418701171875,34.46898651123047,28.10300064086914,0.0016127167797193782,0.012506745814382353,0.006176987644538944,0.008043032312244038,0.005270888390399643
2022-06-23,59.744136810302734,13.7171049118042,50.390625,35.694557189941406,29.358999252319336,0.001673804415611797,0.012742813959191825,0.005950363424876777,0.0077668752354842045,0.005045396082485642
2022-06-24,61.40643310546875,13.613540649414062,51.31975555419922,36.71751022338867,30.45800018310547,0.0016284938717779749,0.012839754216134844,0.005842633674278031,0.007550489414816984,0.004863345555284185
2022-06-27,64.22905731201172,14.488664627075195,50.56128692626953,36.47535705566406,29.67300033569336,0.0015569277237593622,0.012064225409924668,0.0059302788790547125,0.007600615721377296,0.004992005464144771
2022-06-28,65.38114929199219,14.66989803314209,50.38114547729492,35.743980407714844,28.10300064086914,0.0015294928443885265,0.011915182747347203,0.005951483022389998,0.007756135973605592,0.005270888390399643
2022-06-29,64.83802032470703,14.540444374084473,49.89762115478515,35.65502166748047,28.338499069213867,0.0015423049547040881,0.012021263687193405,0.006009154845810253,0.007775487415647422,0.0052270862846886855
2022-06-30,63.00291442871094,14.462772369384766,50.82675552368164,35.2250862121582,27.788999557495117,0.0015872281608996363,0.012085823622575131,0.005899304979578642,0.007870390170526844,0.005330446657745854
2022-07-01,61.80143356323242,14.773466110229492,52.485897064208984,36.4852409362793,28.96649932861328,0.0016180854429158921,0.011831652412889452,0.005712820942926191,0.007598556708569252,0.005113761871357004
2022-07-04,61.44758224487305,15.089332580566406,51.31026840209961,37.25616455078125,28.338499069213867,0.0016274033305573002,0.011583979279173397,0.00584371396397552,0.00744132348627167,0.0052270862846886855
2022-07-05,61.143104553222656,14.514554023742676,52.47641372680664,37.587257385253906,30.45800018310547,0.001635507400723396,0.012042706628389079,0.0057138533421446855,0.007375775503878462,0.004863345555284185
2022-07-06,61.719146728515625,14.32813549041748,53.471900939941406,38.19016647338867,31.16449928283691,0.001620242749626313,0.012199390218408962,0.005607478445426106,0.007259333956381443,0.004753093526996875
2022-07-07,63.513126373291016,14.74757194519043,52.817718505859375,38.501495361328125,30.929000854492188,0.001574477682176463,0.011852426731631737,0.005676930780783689,0.007200633889108437,0.004789284351933293
2022-07-08,62.04832077026367,14.913275718688965,51.56624984741211,38.20498275756836,30.301000595092773,0.0016116471607709405,0.011720732537036711,0.005814705022062589,0.007256518712214589,0.0048885441702984575
2022-07-11,59.93341064453125,14.840778350830078,52.62810134887695,38.298885345458984,29.75149917602539,0.0016685184261097067,0.01177798844627719,0.005697384558279905,0.007238726918014645,0.004978834139985675
2022-07-12,60.11445236206055,14.618118286132812,53.13058853149414,39.12910461425781,29.20199966430664,0.0016634934873516714,0.011957388258080567,0.0056435010460865525,0.007085139693667101,0.005072521797005779
2022-07-13,59.908721923828125,14.628474235534668,53.301239013671875,38.74363708496094,29.75149917602539,0.0016692060319221393,0.01194892325306465,0.005625432682339169,0.007155631043935845,0.004978834139985675
2022-07-14,55.91754150390625,14.234929084777832,53.215911865234375,39.78141784667969,29.90850067138672,0.0017883475794981847,0.012279268474667315,0.005634452580950072,0.006968961572677322,0.0049526982793578755
