Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Futuro_6M,Retorno_Futuro_5Y,Retorno_Passado_1M,Volatilidade_1M
2016-09-22,10.1134672164917,4.48406982421875,16.40057945251465,4.248660564422607,6.428999900817871,0.0098878058196434,0.0389812208110054,0.0182824352532682,0.0652523702650288,0.0230405633999942,0.7085548262903971,,-0.06399997034382365,0.38074089176602394
2016-09-23,10.171093940734863,4.3847784996032715,16.40057945251465,4.197931289672852,6.551499843597412,0.0098317841308596,0.0398639329137497,0.0182824352532682,0.0660409028042323,0.0226097509500991,0.7159721392027221,,-0.02754809231411981,0.36923899289011125
2016-09-26,10.050076484680176,4.291894435882568,16.33736801147461,4.242898464202881,6.474999904632568,0.0099501730312634,0.0407266577874004,0.0183531724171289,0.0653409867379928,0.0228768775281945,0.7360577908952599,,-0.040704216915836255,0.35363360839539226
2016-09-27,10.142279624938965,4.202213287353516,16.412071228027344,4.208309173583984,6.5841498374938965,0.0098597163259144,0.0415958220102435,0.0182696338439375,0.0658780429014973,0.0224976319599877,0.7025584791128798,,-0.0062111389153157726,0.3519547648512328
2016-09-28,10.482276916503906,4.436025142669678,16.216693878173828,3.9315974712371826,6.557799816131592,0.0095399120626697,0.0394034096580081,0.0184897448400528,0.0705146379578098,0.0225880301269596,0.6318517715201541,,0.004972258596945611,0.35539726316220044
2016-09-29,10.367025375366213,4.3015031814575195,16.182214736938477,4.227908611297607,6.557799816131592,0.0096459684797933,0.0406356821269652,0.0185291405923716,0.065572650160724,0.0225880301269596,0.7137339252410211,,0.01926355569745075,0.36293452664732245
2016-09-30,10.263298034667969,4.346343517303467,16.720083236694336,4.230213642120361,6.557799816131592,0.0097434567000017,0.040216452117499,0.0179330765111646,0.0655369198188223,0.0225880301269596,0.6632805072140027,,0.0513579287350574,0.3631619661724917
2016-10-03,10.430414199829102,4.474461078643799,16.51608657836914,4.144895076751709,6.739250183105469,0.0095873469724374,0.0390649315923465,0.0181545749674974,0.0668859324896097,0.0219798606356372,0.606621583343711,,0.03784426076047209,0.37399313148155466
2016-10-04,10.171093940734863,4.490474700927734,16.51608657836914,4.22445011138916,6.761549949645996,0.0098317841308596,0.0389256209179231,0.0181545749674974,0.0656263335984728,0.0219073704870147,0.6612616869968726,,-0.03234635095424687,0.35963513640708045
2016-10-05,10.292109489440918,4.669837951660156,16.51608657836914,4.174872398376465,6.7835001945495605,0.0097161811291061,0.0374305313715857,0.0181545749674974,0.0664056636528442,0.0218364819879225,0.6349697495167512,,-0.0022346973021096783,0.3587334587626326
2016-10-06,10.257534980773926,4.836387634277344,16.51608657836914,4.226755619049072,6.7654500007629395,0.009748930926137,0.0361415438892865,0.0181545749674974,0.0655905373451665,0.0218947416353156,0.6195721287249072,,-0.02572509206457907,0.34419513829768916
2016-10-07,10.372787475585938,4.887635707855225,16.51608657836914,4.212921142578125,6.7654500007629395,0.0096406101287013,0.0357625908307597,0.0181545749674974,0.065805924890983,0.0218947416353156,0.5322835437656575,,0.01180444848959894,0.34943282295659256
2016-10-10,10.977867126464844,5.038171291351318,16.51608657836914,4.299392223358154,6.749849796295166,0.0091092376003463,0.0346940399287128,0.0181545749674974,0.0644824100425033,0.0219453446052465,0.4478269201767193,,0.1298932910055859,0.400247423522914
2016-10-11,10.718547821044922,4.9292731285095215,16.51608657836914,4.294780254364014,6.749849796295166,0.0093296220411181,0.0354605053103824,0.0181545749674974,0.0645516547670689,0.0219453446052465,0.4833954551262134,,0.06346512204874832,0.42417869905763894
